timestamp,hostname,empresa_id,servidor_id,mac_address,ip,cpu,ram,disco,health_score,status_cpu,status_ram,status_disco,temp_max_cpu,status_temperatura,margem_termica,status_margem,temperatura_ambiente,clima,umidade,fan_principal_rpm,indice_resfriamento,status_resfriamento,throttling,bytes_recv,bytes_sent,pack_recv,pack_sent,packet_loss_internet,latency_min_ms,latency_avg_ms,latency_max_ms,lat_adsb_rastreamento,lat_rastreamento_correlacao,lat_correlacao_rotas,lat_rotas_api,lat_api_bd,lat_bd_sync,rastreamento_mbps,rotas_mbps,correlacao_mbps,api_gateway_mbps,bd_mbps,sync_service_mbps,rastreamento_loss,correlacao_loss,rotas_loss,api_loss,bd_loss,sync_loss,opensky_timestamp,total_aeronaves,avg_adsb_update_seconds
2026-05-24 01:49:59,Server-8,3,7,db:84:fb:51:a2:0f,192.168.125.63,93.4,36.3,68.4,33.97,critico,estavel,estavel,64.8,alta,30.2,excelente,26.42,céu limpo,49,3158,53.4,ruim,SIM,223826529,779232880,698528,738996,0.31,22,53.8,118,89.04,35.67,95.09,12.41,47.87,95.92,18.24,41.62,48.13,23.69,48.27,42.32,1.14,2.24,0.89,2.87,0.12,0.79,1722077930,411,14.68
2026-05-24 01:50:59,Server-7,3,11,bd:6d:10:9b:7e:b1,192.168.181.94,48.1,31.7,58.4,53.93,estavel,estavel,estavel,42.9,critica,52.1,boa,22.25,chuva leve,69,1810,43.8,boa,NAO,629720427,463011437,245498,829215,2.16,8,27.9,160,81.42,93.95,16.91,29.16,99.73,44.77,3.29,28.76,21.58,48.66,29.54,26.2,2.99,0.25,0.51,2.56,0.95,0.66,1709352911,466,28.09
2026-05-24 01:51:59,Server-5,4,18,5a:45:c0:e8:a8:49,192.168.15.4,60.4,14.8,28.3,65.5,estavel,estavel,estavel,84.0,alta,11.0,excelente,23.71,chuva leve,34,2778,90.1,boa,SIM,289882722,268727736,522486,744082,0.6,13,71.0,144,45.92,56.57,63.58,36.82,34.9,73.35,36.86,3.31,26.85,45.3,35.31,8.51,0.55,0.59,2.61,0.8,1.9,2.57,1766419307,72,52.58
2026-05-24 01:52:59,Server-4,2,20,eb:83:5f:2d:71:3b,192.168.33.5,92.2,77.1,91.5,13.07,critico,alerta,alerta,74.6,normal,20.4,ruim,31.84,chuva leve,69,1320,50.9,excelente,NAO,842386881,267176102,511775,422194,4.8,19,46.4,169,75.35,79.03,60.63,56.49,19.24,47.83,1.95,14.78,31.64,20.82,37.53,10.67,1.35,1.15,1.0,0.11,0.99,0.86,1760135344,336,52.18
2026-05-24 01:53:59,Server-1,4,2,4d:c7:77:40:b6:7a,192.168.125.7,79.0,58.9,49.1,37.67,alerta,estavel,estavel,75.4,normal,19.6,boa,15.35,nublado,80,4396,63.8,boa,NAO,394791348,515798012,284674,684861,4.12,23,25.6,91,77.26,97.06,61.47,72.36,88.79,56.31,14.96,10.93,32.2,31.01,7.51,16.36,1.45,2.55,1.16,0.67,0.8,2.01,1723551377,128,40.08
2026-05-24 01:54:59,Server-3,1,14,ce:e0:24:28:32:d6,192.168.90.126,45.8,90.3,24.5,46.47,estavel,critico,estavel,47.7,alta,47.3,boa,16.89,nublado,86,3710,48.3,ruim,SIM,634392289,862711885,389418,878972,0.12,10,65.2,191,10.76,60.82,53.87,54.74,66.02,97.09,4.19,17.2,12.99,36.39,12.0,47.66,1.3,2.23,0.67,1.54,2.52,1.54,1759665684,72,2.08
2026-05-24 01:55:59,Server-9,5,13,98:ae:89:3a:3b:08,192.168.83.6,40.0,69.1,68.9,40.67,estavel,estavel,estavel,38.9,critica,56.1,boa,24.57,chuva leve,33,1916,70.0,boa,SIM,276587377,209281135,272332,698115,2.91,23,72.5,172,77.97,12.54,28.79,95.29,45.77,46.75,35.16,49.01,25.33,30.8,36.98,34.52,0.78,0.23,2.77,2.29,1.89,0.57,1779666392,387,29.96
2026-05-24 01:56:59,Server-6,1,14,72:90:dc:1a:33:06,192.168.7.234,71.3,19.0,63.4,48.77,alerta,estavel,estavel,39.9,alta,55.1,boa,26.1,céu limpo,36,4025,91.5,moderada,SIM,887742096,436031996,308768,830286,1.94,19,40.4,136,20.04,68.31,38.06,57.2,79.22,78.07,35.61,46.33,12.06,10.67,5.22,31.66,0.2,1.13,2.71,0.05,2.36,0.72,1713258679,236,27.02
2026-05-24 01:57:59,Server-6,1,14,13:89:4f:fe:bf:53,192.168.85.44,94.1,82.1,52.7,23.7,critico,alerta,estavel,82.1,alta,12.9,excelente,33.1,chuva forte,74,1240,46.0,ruim,NAO,596866353,279066688,163815,883254,0.21,24,43.5,144,83.24,38.3,87.57,74.73,70.63,26.01,2.39,39.56,34.36,15.79,6.69,36.73,2.53,2.76,1.75,0.24,0.66,2.29,1725228677,23,2.66
2026-05-24 01:58:59,Server-9,1,3,77:d4:d3:8a:b7:6a,192.168.184.153,14.8,42.6,51.2,63.8,estavel,estavel,estavel,54.5,normal,40.5,boa,28.95,chuva forte,96,1949,67.2,ruim,NAO,786347612,745077028,362911,374826,4.06,10,53.6,176,80.6,13.42,21.33,44.29,71.34,13.78,29.2,27.52,43.89,16.25,10.76,3.74,2.85,1.9,0.25,0.37,2.53,0.1,1768939543,367,31.8
2026-05-24 01:59:59,Server-9,2,20,3b:ad:89:20:44:17,192.168.57.157,77.4,35.5,57.6,43.17,alerta,estavel,estavel,50.5,normal,44.5,boa,21.8,chuva leve,99,1812,45.2,ruim,NAO,183105295,674078437,862088,334590,0.09,15,21.2,180,97.54,17.01,64.42,38.96,29.83,23.03,19.16,39.1,19.64,13.42,32.99,25.32,0.05,0.16,0.27,2.09,0.54,0.38,1779473873,111,13.45
2026-05-24 02:00:59,Server-6,1,15,2b:d8:e9:b9:f2:af,192.168.92.54,14.6,29.4,25.3,76.9,estavel,estavel,estavel,67.8,normal,27.2,ruim,16.83,nublado,98,1651,80.7,boa,NAO,293698100,443657411,885717,873661,1.72,10,22.0,158,94.77,39.39,36.92,41.99,92.65,79.75,27.91,15.34,19.53,6.61,37.09,35.71,0.77,1.38,1.09,2.51,1.33,1.44,1793130874,339,52.21
2026-05-24 02:01:59,Server-9,1,1,ca:8d:f1:ad:c5:39,192.168.37.218,33.1,65.5,84.2,39.07,estavel,estavel,alerta,87.4,alta,7.6,boa,25.25,chuva forte,74,4181,98.7,excelente,SIM,593452690,193567145,263529,667548,1.64,28,79.1,117,54.16,50.55,23.9,99.3,60.45,66.19,48.13,21.69,7.85,35.44,41.8,18.38,2.59,0.13,0.16,1.02,2.11,1.61,1720085129,96,41.16
2026-05-24 02:02:59,Server-5,5,17,35:5a:b3:e5:a3:cd,192.168.2.253,8.0,65.5,73.5,51.0,estavel,estavel,estavel,56.4,normal,38.6,boa,15.01,nublado,90,1399,54.5,excelente,SIM,759404435,367332673,679643,103640,4.58,8,20.9,180,49.27,16.74,75.93,40.4,87.45,94.75,43.58,5.71,13.11,25.66,27.11,31.34,2.61,1.37,2.62,0.81,2.3,2.87,1768533217,479,4.62
2026-05-24 02:03:59,Server-3,1,17,7d:e8:71:6b:80:20,192.168.75.110,11.2,94.4,48.3,48.7,estavel,critico,estavel,54.7,critica,40.3,boa,31.21,nublado,88,3830,45.8,boa,NAO,347342375,415288988,596697,271228,0.93,14,72.3,90,59.1,88.28,45.83,40.34,80.81,84.28,18.48,13.61,43.52,15.17,3.53,30.46,2.32,0.43,0.69,1.99,2.86,2.25,1755238455,370,57.19
2026-05-24 02:04:59,Server-4,3,17,1f:d2:96:43:36:30,192.168.201.126,23.1,28.5,82.6,55.27,estavel,estavel,alerta,45.2,critica,49.8,excelente,26.17,nublado,66,1547,95.2,moderada,SIM,553063035,242536787,232481,481258,3.57,13,76.5,135,87.66,56.71,78.75,48.56,39.74,70.7,35.71,32.55,1.71,5.7,42.96,25.86,1.74,1.12,2.21,0.23,0.7,2.67,1769556929,467,47.57
2026-05-24 02:05:59,Server-3,2,4,5a:27:59:2b:12:85,192.168.124.154,38.5,86.7,99.7,25.03,estavel,alerta,critico,75.7,normal,19.3,excelente,21.87,chuva forte,32,2236,47.0,ruim,NAO,809947560,859517957,802920,178996,3.83,9,68.4,153,89.62,76.74,78.96,86.37,32.27,30.24,2.15,40.17,28.5,39.89,9.36,23.52,1.68,0.59,0.73,0.73,1.04,2.9,1714996918,218,6.86
2026-05-24 02:06:59,Server-8,3,11,e4:ba:c4:42:93:6f,192.168.52.56,98.9,14.6,24.7,53.93,critico,estavel,estavel,81.9,critica,13.1,excelente,25.52,nublado,68,3668,47.5,boa,NAO,270124242,167781076,551911,691635,3.46,26,34.1,196,62.94,19.68,66.54,99.77,86.14,93.7,38.52,31.2,13.88,21.14,35.77,19.51,1.09,1.28,1.76,1.18,2.72,0.77,1701034072,105,31.71
2026-05-24 02:07:59,Server-5,1,2,f2:97:d3:00:14:84,192.168.168.171,83.2,75.0,43.2,32.87,alerta,alerta,estavel,46.6,alta,48.4,excelente,33.11,chuva forte,67,2473,66.2,ruim,SIM,749797953,681640935,523561,427716,4.2,5,33.9,193,20.16,72.92,25.57,76.18,65.11,20.09,38.19,15.11,2.23,7.35,1.98,48.61,0.64,0.1,1.54,0.71,2.27,0.27,1746587910,474,14.68
2026-05-24 02:08:59,Server-9,2,4,52:51:dc:8c:40:f3,192.168.74.16,20.5,23.7,76.4,59.8,estavel,estavel,estavel,41.2,normal,53.8,excelente,28.91,céu limpo,79,1516,74.3,boa,SIM,742801148,722952252,277730,764973,1.24,13,47.5,119,71.45,79.36,55.83,10.1,16.25,17.03,24.4,5.08,18.82,47.91,22.58,16.08,2.41,0.47,2.9,1.83,2.3,1.53,1754403239,459,2.7
2026-05-24 02:09:59,Server-9,3,16,69:c4:01:2f:48:8f,192.168.185.88,92.8,80.5,96.0,10.23,critico,alerta,critico,36.7,alta,58.3,excelente,27.59,chuva leve,70,1673,74.0,boa,NAO,437731828,355171155,710971,563836,2.41,12,60.2,177,42.16,28.33,39.58,30.58,12.96,30.87,36.48,37.31,12.46,28.49,16.04,23.18,0.35,2.05,1.32,2.53,0.6,0.35,1785547062,177,8.06
2026-05-24 02:10:59,Server-1,1,11,95:40:5e:fb:80:e8,192.168.155.16,6.0,99.4,38.3,52.1,estavel,critico,estavel,42.9,normal,52.1,ruim,30.26,chuva forte,94,1871,85.5,ruim,NAO,367016084,718609375,456124,326436,4.62,11,58.9,163,19.96,51.19,88.01,36.86,17.24,50.56,14.89,5.37,29.83,1.86,42.41,23.18,0.57,0.24,2.42,2.52,2.97,0.68,1775810652,404,48.21
2026-05-24 02:11:59,Server-3,4,2,ca:5d:48:ea:e1:4d,192.168.194.83,97.1,17.2,84.9,33.6,critico,estavel,alerta,62.2,alta,32.8,ruim,26.89,céu limpo,88,2934,47.3,excelente,NAO,290162510,255176075,349530,284577,2.87,12,20.2,109,37.86,91.09,46.77,56.05,38.09,94.08,12.26,36.39,43.52,47.67,25.06,40.07,2.81,2.92,0.74,3.0,0.12,2.88,1782921046,310,49.39
2026-05-24 02:12:59,Server-2,1,6,07:c9:cb:99:54:8e,192.168.56.7,16.1,72.6,86.9,41.47,estavel,estavel,alerta,74.8,critica,20.2,boa,25.43,céu limpo,93,3199,70.9,boa,NAO,807961921,629750238,566163,283803,4.85,23,51.2,184,64.99,81.77,56.23,24.29,17.83,20.36,42.73,20.02,3.98,12.96,2.93,12.14,0.16,1.21,2.51,0.62,2.63,1.44,1755175299,431,55.97
2026-05-24 02:13:59,Server-10,2,13,e4:ab:04:7a:2c:5f,192.168.225.100,54.8,79.8,43.0,40.8,estavel,alerta,estavel,74.4,alta,20.6,boa,19.43,chuva leve,49,3975,70.1,moderada,SIM,499826466,794523165,579003,825181,3.79,23,41.3,174,19.95,83.18,35.44,53.57,77.79,82.09,26.63,8.96,4.14,5.99,29.36,8.04,2.71,2.44,2.43,0.63,1.6,1.77,1798947782,202,37.4
2026-05-24 02:14:59,Server-1,5,11,ab:61:34:8c:ab:b4,192.168.23.145,92.7,43.0,90.7,24.53,critico,estavel,alerta,66.8,alta,28.2,excelente,17.13,nublado,69,1704,96.7,ruim,NAO,719473118,180614503,230910,180487,2.92,5,34.0,104,82.22,78.08,66.8,59.59,16.99,45.06,17.93,24.71,11.61,13.02,31.32,16.91,1.71,0.05,0.93,0.28,1.95,2.24,1747629692,443,38.49
2026-05-24 02:15:59,Server-2,2,15,d9:b2:7e:c7:8a:70,192.168.147.67,64.8,79.6,54.9,33.57,estavel,alerta,estavel,42.3,alta,52.7,excelente,25.89,céu limpo,96,4437,41.8,boa,NAO,323998310,896123733,897320,855917,2.71,20,34.4,193,72.63,59.97,76.4,18.1,30.56,17.41,28.28,12.11,24.24,19.41,3.46,16.29,1.23,1.17,1.69,2.72,1.66,2.2,1782414038,82,47.94
2026-05-24 02:16:59,Server-6,2,1,12:b0:90:bb:60:bc,192.168.52.76,98.4,95.8,60.2,15.2,critico,critico,estavel,42.8,critica,52.2,boa,32.76,nublado,77,3901,56.9,ruim,NAO,753757766,159451751,108362,469118,0.51,7,46.1,190,51.78,24.04,69.29,26.69,16.17,13.78,12.1,15.08,10.87,33.49,21.67,20.81,2.87,2.63,1.2,0.92,1.73,1.24,1773640776,54,14.15
2026-05-24 02:17:59,Server-3,3,10,87:c0:2e:50:50:b4,192.168.108.181,7.9,82.7,91.1,39.43,estavel,alerta,alerta,43.9,normal,51.1,boa,34.02,nublado,89,1965,72.4,ruim,SIM,294515086,413145000,520749,649078,4.35,23,67.5,168,13.11,99.67,54.9,16.71,11.82,34.01,43.38,5.45,14.79,15.13,26.2,23.76,1.91,0.85,2.07,2.38,2.93,1.97,1723281819,376,3.45
2026-05-24 02:18:59,Server-5,5,14,23:e2:0f:b4:db:59,192.168.128.18,50.3,11.0,57.6,60.37,estavel,estavel,estavel,73.3,normal,21.7,boa,20.23,chuva forte,45,4351,65.9,moderada,NAO,311506994,820062863,553960,408651,4.55,22,53.1,122,54.13,31.78,53.57,25.19,96.23,43.87,15.55,9.88,16.49,36.83,13.09,14.85,0.57,1.01,2.86,1.77,1.27,0.31,1798320203,440,8.47
2026-05-24 02:19:59,Server-6,1,1,ff:1b:96:fe:06:6d,192.168.218.120,78.1,92.7,21.6,35.87,alerta,critico,estavel,35.2,normal,59.8,excelente,33.81,céu limpo,98,4322,96.9,ruim,SIM,410741780,737835416,893353,193276,2.28,7,64.4,197,99.41,36.33,55.98,10.42,27.24,15.02,21.5,1.56,39.66,5.03,37.5,40.99,2.93,2.78,2.0,2.23,2.95,0.6,1734766131,197,2.8
2026-05-24 02:20:59,Server-9,4,5,50:40:91:c8:1f:29,192.168.17.15,26.9,12.0,88.8,57.43,estavel,estavel,alerta,60.5,critica,34.5,boa,21.54,chuva forte,58,3224,67.4,boa,SIM,469543234,606735059,844928,366405,1.83,24,78.0,141,73.2,59.08,76.04,38.06,57.76,52.87,13.99,3.32,15.77,3.77,47.97,28.9,1.45,1.77,0.42,1.38,0.75,0.2,1749802561,59,14.53
2026-05-24 02:21:59,Server-3,1,14,00:44:b8:48:af:94,192.168.232.189,56.0,20.0,74.7,49.77,estavel,estavel,estavel,42.1,alta,52.9,excelente,23.84,céu limpo,90,3851,41.4,boa,SIM,806708311,128781188,307466,835588,2.18,7,75.8,110,11.11,51.02,15.41,12.1,52.28,38.35,45.86,2.7,44.85,26.24,33.33,32.2,1.27,1.7,1.44,0.62,1.25,1.31,1770346623,444,9.54
2026-05-24 02:22:59,Server-2,4,4,68:82:42:ee:70:c9,192.168.61.237,85.7,36.7,35.3,47.43,alerta,estavel,estavel,78.4,critica,16.6,boa,32.37,chuva forte,73,2968,67.0,boa,SIM,316524873,422193414,465835,702578,0.07,22,64.8,134,41.88,23.37,65.05,57.68,91.51,84.58,11.21,37.82,44.03,39.13,25.3,25.6,2.37,2.77,0.28,2.06,1.86,1.8,1774230523,442,41.7
2026-05-24 02:23:59,Server-5,1,16,bd:77:e9:6b:c0:a2,192.168.136.254,74.9,94.0,78.2,17.63,alerta,critico,estavel,52.2,critica,42.8,boa,22.09,chuva forte,75,3753,70.5,moderada,NAO,360920752,562503481,382707,848720,0.29,25,45.0,117,11.18,10.66,44.86,37.99,59.98,55.87,10.48,34.15,49.21,19.48,39.31,23.28,2.15,0.37,0.63,0.02,2.97,1.89,1745848929,236,26.3
2026-05-24 02:24:59,Server-8,3,5,a1:4a:2a:3e:66:1a,192.168.154.46,79.1,79.2,92.8,16.3,alerta,alerta,alerta,57.1,normal,37.9,boa,24.14,chuva forte,77,2866,80.7,ruim,NAO,121628193,696868175,712300,411187,3.86,8,35.5,141,49.61,70.72,77.9,76.01,37.6,47.45,6.76,29.15,17.74,38.09,43.65,1.68,0.12,1.83,1.12,2.17,1.85,1.61,1728444156,305,48.05
2026-05-24 02:25:59,Server-1,4,14,b2:0e:d2:34:2f:e7,192.168.135.210,23.7,51.5,29.3,65.17,estavel,estavel,estavel,79.3,critica,15.7,excelente,32.71,céu limpo,48,3315,99.0,ruim,SIM,497026477,622080147,875877,788825,3.59,10,36.5,169,74.88,46.43,65.4,63.16,69.29,80.05,40.52,5.19,35.24,5.76,21.41,39.53,2.1,1.7,1.54,1.33,0.57,0.87,1701262272,297,40.1
2026-05-24 02:26:59,Server-6,2,14,e8:d2:7f:d3:9b:c2,192.168.62.245,8.4,23.7,54.2,71.23,estavel,estavel,estavel,71.2,alta,23.8,excelente,29.17,nublado,47,3625,81.0,ruim,NAO,677957095,275756121,135281,223481,0.21,6,46.0,90,88.35,71.91,70.28,47.07,66.44,88.34,16.98,5.9,12.08,45.19,36.67,1.17,0.76,0.21,2.29,2.89,0.79,0.07,1742498278,449,21.53
2026-05-24 02:27:59,Server-10,3,1,84:5e:39:b0:3b:ec,192.168.60.92,79.1,68.9,70.6,27.13,alerta,estavel,estavel,46.0,alta,49.0,ruim,31.53,chuva leve,53,2640,94.1,moderada,NAO,777667613,300669487,701868,205340,3.43,6,55.5,83,31.76,51.92,28.36,90.05,89.87,76.59,39.12,49.6,16.35,12.41,11.51,25.94,1.69,1.96,1.72,0.5,1.77,2.72,1749254951,117,23.51
2026-05-24 02:28:59,Server-9,3,11,de:91:d8:97:f1:79,192.168.208.247,36.9,73.9,85.9,34.43,estavel,estavel,alerta,88.1,alta,6.9,ruim,26.96,chuva forte,38,1283,68.7,ruim,NAO,153701797,782459246,361676,489491,3.22,10,66.3,163,66.2,15.9,41.51,95.54,74.43,44.12,46.83,12.44,34.39,47.07,42.14,2.9,1.2,2.5,0.21,2.5,2.98,1.05,1761751716,412,26.68
2026-05-24 02:29:59,Server-2,3,3,d3:d1:fe:e4:c2:ed,192.168.210.173,48.1,45.3,52.2,51.47,estavel,estavel,estavel,73.2,critica,21.8,ruim,17.81,nublado,84,1435,53.1,ruim,SIM,857678765,795706016,231486,560391,2.28,7,55.7,177,95.5,21.86,58.13,91.59,78.2,21.1,14.68,9.43,44.52,8.3,45.8,33.05,1.66,0.04,1.94,2.13,0.16,2.37,1793376537,453,17.5
2026-05-24 02:30:59,Server-2,5,6,49:c0:70:81:5e:c6,192.168.171.135,94.8,78.7,45.7,26.93,critico,alerta,estavel,71.0,normal,24.0,boa,19.76,chuva forte,55,2059,64.4,moderada,SIM,428321468,680522666,702792,340885,0.07,26,68.1,178,79.46,23.86,61.27,38.99,35.55,10.72,41.83,9.72,1.25,2.27,39.94,46.02,1.74,1.62,1.73,2.55,1.65,2.65,1751327069,290,15.72
2026-05-24 02:31:59,Server-8,5,13,19:0f:d5:e3:43:1b,192.168.86.87,99.7,46.5,29.7,41.37,critico,estavel,estavel,76.2,alta,18.8,excelente,16.55,nublado,70,4377,46.0,moderada,SIM,455605137,596733741,565423,521023,2.73,21,63.1,194,12.3,97.2,40.06,25.59,17.85,38.7,8.86,23.13,42.99,15.71,24.76,38.62,0.79,2.54,2.82,0.73,0.81,1.47,1727387398,266,2.52
2026-05-24 02:32:59,Server-8,3,6,d7:1b:b4:55:0b:99,192.168.229.141,80.1,27.8,60.6,43.83,alerta,estavel,estavel,39.4,alta,55.6,ruim,15.14,chuva leve,63,3024,76.9,ruim,NAO,460197664,241908869,394310,548856,2.02,17,31.0,118,84.55,40.32,16.84,62.81,14.14,22.51,7.64,44.07,4.8,11.34,38.78,39.51,2.81,2.77,1.58,1.27,1.47,2.73,1720569513,101,33.45
2026-05-24 02:33:59,Server-7,3,18,7c:5c:6c:8e:71:d6,192.168.37.232,46.4,22.4,50.9,60.1,estavel,estavel,estavel,81.4,critica,13.6,excelente,20.15,nublado,92,2542,94.9,excelente,NAO,880138147,732052380,795388,745467,2.17,12,76.7,120,73.6,60.38,55.68,53.22,54.63,92.14,10.12,6.63,20.02,38.07,23.44,36.02,1.51,0.42,1.37,2.13,0.44,2.78,1724579981,402,48.22
2026-05-24 02:34:59,Server-6,2,6,89:0f:d7:92:e4:c1,192.168.23.213,6.1,21.8,68.1,68.0,estavel,estavel,estavel,76.4,alta,18.6,boa,21.03,céu limpo,62,1453,66.6,ruim,SIM,269709251,758680829,677513,117744,0.68,13,70.9,147,60.27,47.94,86.81,26.03,77.15,68.21,35.21,23.09,48.31,31.96,35.74,5.55,0.5,0.03,0.55,1.97,1.6,1.84,1778459525,188,55.6
2026-05-24 02:35:59,Server-9,2,8,db:c5:d3:9f:f0:13,192.168.106.238,84.1,41.7,20.2,51.33,alerta,estavel,estavel,52.7,alta,42.3,boa,31.5,nublado,45,2189,64.8,ruim,NAO,706077596,565042276,400269,185962,3.2,12,27.4,164,28.26,58.5,47.08,93.24,92.99,30.56,49.02,47.9,15.69,7.91,5.77,27.71,0.7,1.31,2.49,0.19,1.2,1.24,1718139136,50,40.58
2026-05-24 02:36:59,Server-10,1,2,99:75:95:f0:a7:52,192.168.224.76,33.2,90.9,70.3,35.2,estavel,critico,estavel,40.5,critica,54.5,excelente,21.25,chuva forte,46,2332,81.1,boa,SIM,440084531,496352193,138763,613655,3.29,20,26.0,184,86.05,86.49,71.65,80.39,84.95,13.43,17.76,32.32,14.44,9.16,9.62,22.96,1.26,1.12,0.01,0.58,1.05,0.52,1759023187,146,51.32
2026-05-24 02:37:59,Server-4,5,1,a2:cd:a7:bf:e1:07,192.168.236.36,61.1,44.8,99.3,31.6,estavel,estavel,critico,76.2,normal,18.8,ruim,16.44,chuva forte,71,2856,83.0,excelente,NAO,754496032,297310346,721581,860489,1.78,16,68.4,109,78.82,71.93,50.71,42.28,98.74,46.18,49.28,15.09,17.05,9.33,1.77,34.08,0.04,0.11,2.23,1.84,1.48,0.27,1793799083,315,41.51
2026-05-24 02:38:59,Server-2,1,5,af:92:66:36:74:7f,192.168.50.198,54.0,19.7,68.6,52.57,estavel,estavel,estavel,60.1,alta,34.9,boa,28.01,chuva leve,73,4317,77.6,excelente,SIM,233579248,868657169,247256,110438,1.82,30,25.8,172,49.1,51.93,26.13,60.58,44.18,74.55,37.61,31.43,48.47,34.41,7.6,32.94,2.45,2.48,0.74,1.43,1.78,0.84,1727898137,398,37.01
2026-05-24 02:39:59,Server-5,3,4,5b:a8:c9:7c:f2:89,192.168.98.144,67.1,22.4,53.2,52.43,estavel,estavel,estavel,39.8,normal,55.2,excelente,16.57,nublado,45,2159,59.4,boa,SIM,107317745,878304335,682099,546044,0.33,13,38.6,90,21.83,91.16,83.71,64.67,96.69,20.38,29.95,4.57,19.84,16.78,4.64,10.79,0.79,0.33,0.37,2.67,0.26,2.11,1785983245,82,38.14
2026-05-24 02:40:59,Server-4,3,19,2d:b3:17:a0:58:44,192.168.240.97,75.0,92.1,52.7,26.73,alerta,critico,estavel,85.8,critica,9.2,excelente,26.38,chuva forte,66,3369,66.1,boa,NAO,739065237,528795057,422756,518299,2.85,12,73.0,181,91.24,85.33,33.43,23.55,70.75,89.55,9.39,47.99,30.77,41.05,35.43,7.56,0.74,1.79,1.05,2.67,1.43,1.84,1782125503,271,57.28
2026-05-24 02:41:59,Server-8,1,12,63:74:4d:1c:bb:c3,192.168.181.176,27.6,52.3,35.2,61.63,estavel,estavel,estavel,66.6,normal,28.4,ruim,32.57,chuva leve,57,3865,52.8,excelente,NAO,787231315,879963229,199241,143620,0.46,20,72.2,137,21.76,81.97,43.95,28.33,68.75,98.02,36.67,49.83,28.9,10.97,43.4,21.9,2.78,0.12,0.35,0.7,0.21,2.66,1700626726,20,59.25
2026-05-24 02:42:59,Server-10,4,4,67:be:1e:4a:0e:90,192.168.170.230,34.0,24.9,33.3,69.27,estavel,estavel,estavel,67.1,normal,27.9,ruim,15.44,chuva forte,92,1400,73.3,moderada,SIM,647987687,807781045,224842,305717,2.05,12,68.5,82,29.28,24.82,98.39,36.42,94.29,42.47,11.87,40.21,40.98,12.68,34.09,43.99,1.04,2.39,2.91,0.36,2.44,0.25,1732657704,313,20.38
2026-05-24 02:43:59,Server-2,3,13,d4:c6:20:af:fe:a2,192.168.169.237,69.2,20.4,56.9,51.17,estavel,estavel,estavel,52.4,normal,42.6,boa,29.33,chuva forte,76,2056,70.5,boa,SIM,678516307,880286668,122018,619710,3.45,22,54.6,179,18.47,34.64,24.69,25.18,30.04,49.55,33.53,19.5,2.07,46.81,9.03,41.84,0.65,1.95,2.36,2.13,1.16,1.96,1705124727,190,33.78
2026-05-24 02:44:59,Server-4,1,10,a6:4f:a5:77:26:d6,192.168.81.7,86.9,18.1,68.9,42.03,alerta,estavel,estavel,75.2,alta,19.8,excelente,24.36,nublado,47,2450,76.7,boa,SIM,308817387,433935926,457768,481139,0.97,9,46.7,173,30.55,79.32,65.44,36.9,27.7,99.32,43.26,10.66,21.0,28.92,39.08,18.8,2.06,0.38,1.11,2.88,1.55,0.84,1713997199,238,21.12
2026-05-24 02:45:59,Server-8,4,12,17:24:72:b5:dc:f7,192.168.96.161,56.5,34.5,58.3,50.23,estavel,estavel,estavel,75.5,normal,19.5,boa,16.99,céu limpo,65,2038,54.0,ruim,SIM,522131676,771662507,888928,659988,3.66,29,48.3,162,16.78,87.49,72.05,79.79,43.47,46.22,20.21,46.35,49.25,16.77,34.41,47.65,0.23,2.09,1.62,1.37,1.03,1.43,1744088744,308,53.31
2026-05-24 02:46:59,Server-3,1,6,b8:45:ea:6c:1d:bd,192.168.63.187,57.5,97.5,77.9,22.37,estavel,critico,estavel,82.9,normal,12.1,ruim,28.61,chuva leve,57,3476,83.8,excelente,NAO,871663563,690944582,353880,276208,0.05,20,70.9,156,45.28,74.18,43.38,91.83,11.29,39.03,6.59,47.24,37.09,21.09,5.58,18.46,2.32,0.26,1.06,0.5,0.6,1.88,1786633265,297,59.2
2026-05-24 02:47:59,Server-2,1,3,64:76:02:6f:21:3f,192.168.210.154,10.3,31.2,92.8,55.23,estavel,estavel,alerta,47.8,critica,47.2,ruim,26.32,chuva leve,49,4290,47.4,excelente,NAO,733537072,360628463,778700,241485,2.39,20,62.1,156,86.6,12.42,90.68,46.63,59.08,64.12,37.13,18.69,44.61,7.17,20.28,46.59,0.01,1.09,2.67,2.91,0.61,0.19,1740122767,223,47.51
2026-05-24 02:48:59,Server-1,3,18,d5:64:ed:f4:b5:68,192.168.245.154,35.3,43.9,45.0,58.6,estavel,estavel,estavel,79.8,alta,15.2,excelente,31.77,nublado,76,4347,40.4,boa,NAO,133963817,406614840,478642,256632,4.72,16,35.9,172,78.5,61.93,13.2,61.41,99.58,25.34,3.25,49.94,14.18,30.03,27.04,14.55,0.91,0.25,0.86,1.6,1.39,0.98,1717163897,380,17.52
2026-05-24 02:49:59,Server-5,2,16,31:51:0d:7f:05:a5,192.168.116.194,94.8,52.7,94.9,19.2,critico,estavel,alerta,53.6,alta,41.4,ruim,15.28,chuva leve,67,2370,52.6,moderada,NAO,252172396,156202908,451551,811286,1.51,26,70.7,114,45.36,42.55,38.77,55.16,12.04,58.96,3.85,13.27,25.48,35.65,2.77,26.59,1.24,0.16,1.78,2.33,1.45,0.19,1789502365,232,8.69
